SPDP;曲名;難易度;Lv;SCORE;Crank;Crump;Fskill;Frank
SP;Something Comforting;expert;Lv;0;NONE;Noplay;0;NONE
SP;Something Just Like This (Alesso Remix) ;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Something Just Like This (Alesso Remix) ;basic;Lv;0;NONE;Noplay;0;NONE
SP;Something Just Like This (Alesso Remix) ;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Something Just Like This (Alesso Remix) ;expert;Lv;0;NONE;Noplay;0;NONE
SP;Something Special;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Something Special;basic;Lv;0;NONE;Noplay;0;NONE
SP;Something Special;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Something Special;expert;Lv;0;NONE;Noplay;0;NONE
SP;SOUL CRASH;beginner;Lv;0;NONE;Noplay;0;NONE
SP;SOUL CRASH;basic;Lv;0;NONE;Noplay;0;NONE
SP;SOUL CRASH;difficult;Lv;0;NONE;Noplay;0;NONE
SP;SOUL CRASH;expert;Lv;0;NONE;Noplay;0;NONE
SP;south;beginner;Lv;0;NONE;Noplay;0;NONE
SP;south;basic;Lv;0;NONE;Noplay;0;NONE
SP;south;difficult;Lv;0;NONE;Noplay;0;NONE
SP;south;expert;Lv;0;NONE;Noplay;0;NONE
SP;south;challenge;Lv;0;NONE;Noplay;0;NONE
SP;SOUVENIR;beginner;Lv;0;NONE;Noplay;0;NONE
SP;SOUVENIR;basic;Lv;0;NONE;Noplay;0;NONE
SP;SOUVENIR;difficult;Lv;0;NONE;Noplay;0;NONE
SP;SOUVENIR;expert;Lv;0;NONE;Noplay;0;NONE
SP;So What;beginner;Lv;0;NONE;Noplay;0;NONE
SP;So What;basic;Lv;0;NONE;Noplay;0;NONE
SP;So What;difficult;Lv;0;NONE;Noplay;0;NONE
SP;So What;expert;Lv;979070;AA+;Life4;545;NONE
SP;So What;challenge;Lv;999690;AAA;PFC;464;EX
SP;Spanish Snowy Dance;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Spanish Snowy Dance;basic;Lv;0;NONE;Noplay;0;NONE
SP;Spanish Snowy Dance;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Spanish Snowy Dance;expert;Lv;0;NONE;Noplay;0;NONE
SP;Spanish Snowy Dance;challenge;Lv;891270;AA-;Clear;635;NONE
SP;Sparkle Dreams;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Sparkle Dreams;basic;Lv;0;NONE;Noplay;0;NONE
SP;Sparkle Dreams;difficult;Lv;998710;AAA;GFC;0;NONE
SP;Sparkle Dreams;expert;Lv;422500;E;Noplay;0;NONE
SP;Sparkle Smilin';beginner;Lv;0;NONE;Noplay;0;NONE
SP;Sparkle Smilin';basic;Lv;0;NONE;Noplay;0;NONE
SP;Sparkle Smilin';difficult;Lv;0;NONE;Noplay;0;NONE
SP;Sparkle Smilin';expert;Lv;977240;AA+;Clear;0;NONE
SP;Special One;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Special One;basic;Lv;0;NONE;Noplay;0;NONE
SP;Special One;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Special One;expert;Lv;0;NONE;Noplay;0;NONE
SP;SPECIAL SUMMER CAMPAIGN!;beginner;Lv;0;NONE;Noplay;0;NONE
SP;SPECIAL SUMMER CAMPAIGN!;basic;Lv;0;NONE;Noplay;0;NONE
SP;SPECIAL SUMMER CAMPAIGN!;difficult;Lv;0;NONE;Noplay;0;NONE
SP;SPECIAL SUMMER CAMPAIGN!;expert;Lv;0;NONE;Noplay;0;NONE
SP;Splash Gold;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Splash Gold;basic;Lv;0;NONE;Noplay;0;NONE
SP;Splash Gold;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Splash Gold;expert;Lv;833800;A;Clear;0;NONE
SP;spring pony;beginner;Lv;0;NONE;Noplay;0;NONE
SP;spring pony;basic;Lv;0;NONE;Noplay;0;NONE
SP;spring pony;difficult;Lv;990570;AAA;GFC;0;NONE
SP;spring pony;expert;Lv;389070;E;Noplay;0;NONE
SP;SP-TRIP MACHINE～JUNGLE MIX～;beginner;Lv;0;NONE;Noplay;0;NONE
SP;SP-TRIP MACHINE～JUNGLE MIX～;basic;Lv;0;NONE;Noplay;0;NONE
SP;SP-TRIP MACHINE～JUNGLE MIX～;difficult;Lv;0;NONE;Noplay;0;NONE
SP;SP-TRIP MACHINE～JUNGLE MIX～;expert;Lv;992950;AAA;FC;0;NONE
SP;SP-TRIP MACHINE～JUNGLE MIX～(X-Special);challenge;Lv;0;NONE;Noplay;0;NONE
SP;Squeeze;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Squeeze;basic;Lv;0;NONE;Noplay;0;NONE
SP;Squeeze;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Squeeze;expert;Lv;0;NONE;Noplay;0;NONE
SP;Star Gate Heaven;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Star Gate Heaven;basic;Lv;0;NONE;Noplay;0;NONE
SP;Star Gate Heaven;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Star Gate Heaven;expert;Lv;0;NONE;Noplay;0;NONE
SP;Star Gate Heaven (FUTURE LOVE Mix);beginner;Lv;0;NONE;Noplay;0;NONE
SP;Star Gate Heaven (FUTURE LOVE Mix);basic;Lv;0;NONE;Noplay;0;NONE
SP;Star Gate Heaven (FUTURE LOVE Mix);difficult;Lv;0;NONE;Noplay;0;NONE
SP;Star Gate Heaven (FUTURE LOVE Mix);expert;Lv;0;NONE;Noplay;0;NONE
SP;Starlight Fantasia;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Starlight Fantasia;basic;Lv;0;NONE;Noplay;0;NONE
SP;Starlight Fantasia;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Starlight Fantasia;expert;Lv;978150;AA+;Clear;609;1
SP;Starlight Fantasia (Endorphins Mix);beginner;Lv;0;NONE;Noplay;0;NONE
SP;Starlight Fantasia (Endorphins Mix);basic;Lv;0;NONE;Noplay;0;NONE
SP;Starlight Fantasia (Endorphins Mix);difficult;Lv;0;NONE;Noplay;0;NONE
SP;Starlight Fantasia (Endorphins Mix);expert;Lv;0;NONE;Noplay;0;NONE
SP;Starlight in the Snow;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Starlight in the Snow;basic;Lv;0;NONE;Noplay;0;NONE
SP;Starlight in the Snow;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Starlight in the Snow;expert;Lv;978430;AA+;Clear;0;NONE
SP;Starlight in the Snow;challenge;Lv;907110;AA;Clear;0;NONE
SP;starmine;beginner;Lv;0;NONE;Noplay;0;NONE
SP;starmine;basic;Lv;0;NONE;Noplay;0;NONE
SP;starmine;difficult;Lv;0;NONE;Noplay;0;NONE
SP;starmine;expert;Lv;996060;AAA;GFC;960;EX
SP;starmine;challenge;Lv;0;NONE;Noplay;0;NONE
SP;Starry HEAVEN;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Starry HEAVEN;basic;Lv;0;NONE;Noplay;0;NONE
SP;Starry HEAVEN;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Starry HEAVEN;expert;Lv;0;NONE;Noplay;0;NONE
SP;Starry HEAVEN;challenge;Lv;0;NONE;Noplay;0;NONE
SP;Starry Sky;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Starry Sky;basic;Lv;0;NONE;Noplay;0;NONE
SP;Starry Sky;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Starry Sky;expert;Lv;0;NONE;Noplay;0;NONE
SP;STARS☆☆☆（Re-tuned by HΛL） - DDR EDITION -;beginner;Lv;0;NONE;Noplay;0;NONE
SP;STARS☆☆☆（Re-tuned by HΛL） - DDR EDITION -;basic;Lv;0;NONE;Noplay;0;NONE
SP;STARS☆☆☆（Re-tuned by HΛL） - DDR EDITION -;difficult;Lv;0;NONE;Noplay;0;NONE
SP;STARS☆☆☆（Re-tuned by HΛL） - DDR EDITION -;expert;Lv;0;NONE;Noplay;0;NONE
SP;STARS☆☆☆(2nd NAOKI's style);beginner;Lv;0;NONE;Noplay;0;NONE
SP;STARS☆☆☆(2nd NAOKI's style);basic;Lv;0;NONE;Noplay;0;NONE
SP;STARS☆☆☆(2nd NAOKI's style);difficult;Lv;0;NONE;Noplay;0;NONE
SP;STARS☆☆☆(2nd NAOKI's style);expert;Lv;0;NONE;Noplay;0;NONE
SP;Start a New Day;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Start a New Day;basic;Lv;0;NONE;Noplay;0;NONE
SP;Start a New Day;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Start a New Day;expert;Lv;998560;AAA;GFC;960;EX
SP;Start a New Day;challenge;Lv;908210;AA;Clear;0;NONE
SP;Star Trail;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Star Trail;basic;Lv;0;NONE;Noplay;0;NONE
SP;Star Trail;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Star Trail;expert;Lv;0;NONE;Noplay;0;NONE
SP;STAY (Joey Riot remix);beginner;Lv;0;NONE;Noplay;0;NONE
SP;STAY (Joey Riot remix);basic;Lv;0;NONE;Noplay;0;NONE
SP;STAY (Joey Riot remix);difficult;Lv;0;NONE;Noplay;0;NONE
SP;STAY (Joey Riot remix);expert;Lv;0;NONE;Noplay;0;NONE
SP;STAY (Organic house Version);beginner;Lv;0;NONE;Noplay;0;NONE
SP;STAY (Organic house Version);basic;Lv;0;NONE;Noplay;0;NONE
SP;STAY (Organic house Version);difficult;Lv;0;NONE;Noplay;0;NONE
SP;STAY (Organic house Version);expert;Lv;0;NONE;Noplay;0;NONE
SP;STAY GOLD;beginner;Lv;0;NONE;Noplay;0;NONE
SP;STAY GOLD;basic;Lv;0;NONE;Noplay;0;NONE
SP;STAY GOLD;difficult;Lv;0;NONE;Noplay;0;NONE
SP;STAY GOLD;expert;Lv;0;NONE;Noplay;0;NONE
SP;Stay 4 Ever;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Stay 4 Ever;basic;Lv;0;NONE;Noplay;0;NONE
SP;Stay 4 Ever;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Stay 4 Ever;expert;Lv;0;NONE;Noplay;0;NONE
SP;stealth;beginner;Lv;0;NONE;Noplay;0;NONE
SP;stealth;basic;Lv;0;NONE;Noplay;0;NONE
SP;stealth;difficult;Lv;0;NONE;Noplay;0;NONE
SP;stealth;expert;Lv;0;NONE;Noplay;0;NONE
SP;stellar rain;beginner;Lv;0;NONE;Noplay;0;NONE
SP;stellar rain;basic;Lv;0;NONE;Noplay;0;NONE
SP;stellar rain;difficult;Lv;0;NONE;Noplay;0;NONE
SP;stellar rain;expert;Lv;887760;A+;Clear;0;NONE
SP;Stella Sinistra;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Stella Sinistra;basic;Lv;0;NONE;Noplay;0;NONE
SP;Stella Sinistra;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Stella Sinistra;expert;Lv;896260;AA-;Clear;0;NONE
SP;STEP MACHINE;beginner;Lv;0;NONE;Noplay;0;NONE
SP;STEP MACHINE;basic;Lv;0;NONE;Noplay;0;NONE
SP;STEP MACHINE;difficult;Lv;0;NONE;Noplay;0;NONE
SP;STEP MACHINE;expert;Lv;972180;AA+;Clear;0;NONE
SP;Step This Way;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Step This Way;basic;Lv;0;NONE;Noplay;0;NONE
SP;Step This Way;difficult;Lv;131640;E;Noplay;0;NONE
SP;Step This Way;expert;Lv;937800;AA;Clear;657;1
SP;Step This Way;challenge;Lv;994810;AAA;GFC;977;9
SP;STERLING SILVER;beginner;Lv;0;NONE;Noplay;0;NONE
SP;STERLING SILVER;basic;Lv;0;NONE;Noplay;0;NONE
SP;STERLING SILVER;difficult;Lv;0;NONE;Noplay;0;NONE
SP;STERLING SILVER;expert;Lv;0;NONE;Noplay;0;NONE
SP;STERLING SILVER (U1 overground mix);beginner;Lv;0;NONE;Noplay;0;NONE
SP;STERLING SILVER (U1 overground mix);basic;Lv;0;NONE;Noplay;0;NONE
SP;STERLING SILVER (U1 overground mix);difficult;Lv;0;NONE;Noplay;0;NONE
SP;STERLING SILVER (U1 overground mix);expert;Lv;860030;A+;Clear;0;NONE
SP;STILL IN MY HEART;beginner;Lv;0;NONE;Noplay;0;NONE
SP;STILL IN MY HEART;basic;Lv;0;NONE;Noplay;0;NONE
SP;STILL IN MY HEART;difficult;Lv;0;NONE;Noplay;0;NONE
SP;STILL IN MY HEART;expert;Lv;0;NONE;Noplay;0;NONE
SP;STILL IN MY HEART(MOMO MIX);challenge;Lv;0;NONE;Noplay;0;NONE
SP;stoic (EXTREME version);beginner;Lv;0;NONE;Noplay;0;NONE
SP;stoic (EXTREME version);basic;Lv;0;NONE;Noplay;0;NONE
SP;stoic (EXTREME version);difficult;Lv;0;NONE;Noplay;0;NONE
SP;stoic (EXTREME version);expert;Lv;0;NONE;Noplay;0;NONE
SP;Straight Oath;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Straight Oath;basic;Lv;0;NONE;Noplay;0;NONE
SP;Straight Oath;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Straight Oath;expert;Lv;0;NONE;Noplay;0;NONE
SP;Straight Oath;challenge;Lv;93230;E;Noplay;0;NONE
SP;Strawberry Chu♡Chu♡;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Strawberry Chu♡Chu♡;basic;Lv;0;NONE;Noplay;0;NONE
SP;Strawberry Chu♡Chu♡;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Strawberry Chu♡Chu♡;expert;Lv;983480;AA+;GFC;0;NONE
SP;StrayedCatz;beginner;Lv;0;NONE;Noplay;0;NONE
SP;StrayedCatz;basic;Lv;0;NONE;Noplay;0;NONE
SP;StrayedCatz;difficult;Lv;0;NONE;Noplay;0;NONE
SP;StrayedCatz;expert;Lv;952970;AA+;Clear;0;NONE
SP;Struggle;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Struggle;basic;Lv;0;NONE;Noplay;0;NONE
SP;Struggle;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Struggle;expert;Lv;995380;AAA;GFC;872;EX
SP;STULTI;beginner;Lv;0;NONE;Noplay;0;NONE
SP;STULTI;basic;Lv;0;NONE;Noplay;0;NONE
SP;STULTI;difficult;Lv;0;NONE;Noplay;0;NONE
SP;STULTI;expert;Lv;873310;A+;Clear;0;NONE
SP;Such A Feeling;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Such A Feeling;basic;Lv;0;NONE;Noplay;0;NONE
SP;Such A Feeling;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Such A Feeling;expert;Lv;981740;AA+;Clear;609;1
SP;Sucka Luva;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Sucka Luva;basic;Lv;0;NONE;Noplay;0;NONE
SP;Sucka Luva;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Sucka Luva;expert;Lv;0;NONE;Noplay;0;NONE
SP;Summer Fairytale;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Summer Fairytale;basic;Lv;0;NONE;Noplay;0;NONE
SP;Summer Fairytale;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Summer Fairytale;expert;Lv;0;NONE;Noplay;0;NONE
SP;Summer Fairytale;challenge;Lv;993660;AAA;GFC;920;EX
SP;Summer fantasy (Darwin remix);beginner;Lv;0;NONE;Noplay;0;NONE
SP;Summer fantasy (Darwin remix);basic;Lv;0;NONE;Noplay;0;NONE
SP;Summer fantasy (Darwin remix);difficult;Lv;0;NONE;Noplay;0;NONE
SP;Summer fantasy (Darwin remix);expert;Lv;0;NONE;Noplay;0;NONE
SP;Summer fantasy (Darwin remix);challenge;Lv;0;NONE;Noplay;0;NONE
SP;SUNKiSS♥DROP;beginner;Lv;0;NONE;Noplay;0;NONE
SP;SUNKiSS♥DROP;basic;Lv;0;NONE;Noplay;0;NONE
SP;SUNKiSS♥DROP;difficult;Lv;0;NONE;Noplay;0;NONE
SP;SUNKiSS♥DROP;expert;Lv;0;NONE;Noplay;0;NONE
SP;SUNKiSS♥DROP;challenge;Lv;0;NONE;Noplay;0;NONE
SP;SUN² SUMMER STEP!;beginner;Lv;0;NONE;Noplay;0;NONE
SP;SUN² SUMMER STEP!;basic;Lv;0;NONE;Noplay;0;NONE
SP;SUN² SUMMER STEP!;difficult;Lv;0;NONE;Noplay;0;NONE
SP;SUN² SUMMER STEP!;expert;Lv;0;NONE;Noplay;0;NONE
SP;SUPER HERO;beginner;Lv;0;NONE;Noplay;0;NONE
SP;SUPER HERO;basic;Lv;0;NONE;Noplay;0;NONE
SP;SUPER HERO;difficult;Lv;0;NONE;Noplay;0;NONE
SP;SUPER HERO;expert;Lv;0;NONE;Noplay;0;NONE
SP;SUPER HEROINE!!;beginner;Lv;999930;AAA;PFC;248;EX
SP;SUPER HEROINE!!;expert;Lv;995220;AAA;Clear;872;EX
SP;SUPER SAMURAI;beginner;Lv;0;NONE;Noplay;0;NONE
SP;SUPER SAMURAI;basic;Lv;0;NONE;Noplay;0;NONE
SP;SUPER SAMURAI;difficult;Lv;0;NONE;Noplay;0;NONE
SP;SUPER SAMURAI;expert;Lv;0;NONE;Noplay;0;NONE
SP;SUPER STAR;beginner;Lv;0;NONE;Noplay;0;NONE
SP;SUPER STAR;basic;Lv;0;NONE;Noplay;0;NONE
SP;SUPER STAR;difficult;Lv;0;NONE;Noplay;0;NONE
SP;SUPER STAR;expert;Lv;0;NONE;Noplay;0;NONE
SP;SUPER STAR(FROM NONSTOP MEGAMIX);challenge;Lv;0;NONE;Noplay;0;NONE
SP;SUPER SUMMER SALE;beginner;Lv;0;NONE;Noplay;0;NONE
SP;SUPER SUMMER SALE;basic;Lv;0;NONE;Noplay;0;NONE
SP;SUPER SUMMER SALE;difficult;Lv;0;NONE;Noplay;0;NONE
SP;SUPER SUMMER SALE;expert;Lv;998640;AAA;GFC;960;EX
SP;Surface;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Surface;basic;Lv;0;NONE;Noplay;0;NONE
SP;Surface;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Surface;expert;Lv;0;NONE;Noplay;0;NONE
SP;Surrender (PureFocus remix);beginner;Lv;0;NONE;Noplay;0;NONE
SP;Surrender (PureFocus remix);basic;Lv;0;NONE;Noplay;0;NONE
SP;Surrender (PureFocus remix);difficult;Lv;0;NONE;Noplay;0;NONE
SP;Surrender (PureFocus remix);expert;Lv;995280;AAA;GFC;960;EX
SP;SURVIVAL AT THE END OF THE UNIVERSE;beginner;Lv;0;NONE;Noplay;0;NONE
SP;SURVIVAL AT THE END OF THE UNIVERSE;basic;Lv;0;NONE;Noplay;0;NONE
SP;SURVIVAL AT THE END OF THE UNIVERSE;difficult;Lv;956510;AA+;Clear;609;1
SP;SURVIVAL AT THE END OF THE UNIVERSE;expert;Lv;922340;AA;Clear;657;1
SP;suspicions;difficult;Lv;930010;AA;Clear;0;NONE
SP;suspicions;expert;Lv;820260;A;Clear;0;NONE
SP;Sweet Clock;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Sweet Clock;basic;Lv;0;NONE;Noplay;0;NONE
SP;Sweet Clock;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Sweet Clock;expert;Lv;0;NONE;Noplay;0;NONE
SP;SWEET HOME PARTY;beginner;Lv;0;NONE;Noplay;0;NONE
SP;SWEET HOME PARTY;basic;Lv;0;NONE;Noplay;0;NONE
SP;SWEET HOME PARTY;difficult;Lv;0;NONE;Noplay;0;NONE
SP;SWEET HOME PARTY;expert;Lv;860750;A+;Clear;657;1
SP;Sweetin' Fruity;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Sweetin' Fruity;basic;Lv;0;NONE;Noplay;0;NONE
SP;Sweetin' Fruity;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Sweetin' Fruity;expert;Lv;988370;AA+;GFC;609;1
SP;Sweet Rain;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Sweet Rain;basic;Lv;0;NONE;Noplay;0;NONE
SP;Sweet Rain;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Sweet Rain;expert;Lv;989980;AA+;GFC;816;EX
SP;Sweet Sweet ♥ Magic;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Sweet Sweet ♥ Magic;basic;Lv;0;NONE;Noplay;0;NONE
SP;Sweet Sweet ♥ Magic;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Sweet Sweet ♥ Magic;expert;Lv;0;NONE;Noplay;0;NONE
SP;switch;beginner;Lv;0;NONE;Noplay;0;NONE
SP;switch;basic;Lv;0;NONE;Noplay;0;NONE
SP;switch;difficult;Lv;0;NONE;Noplay;0;NONE
SP;switch;expert;Lv;0;NONE;Noplay;0;NONE
SP;Sword of Vengeance;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Sword of Vengeance;basic;Lv;0;NONE;Noplay;0;NONE
SP;Sword of Vengeance;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Sword of Vengeance;expert;Lv;972770;AA+;Clear;657;1
SP;sync (EXTREME version);beginner;Lv;0;NONE;Noplay;0;NONE
SP;sync (EXTREME version);basic;Lv;0;NONE;Noplay;0;NONE
SP;sync (EXTREME version);difficult;Lv;0;NONE;Noplay;0;NONE
SP;sync (EXTREME version);expert;Lv;0;NONE;Noplay;0;NONE
SP;sync (EXTREME version);challenge;Lv;0;NONE;Noplay;0;NONE
SP;Synergy For Angels;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Synergy For Angels;basic;Lv;0;NONE;Noplay;0;NONE
SP;Synergy For Angels;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Synergy For Angels;expert;Lv;972680;AA+;Clear;0;NONE
SP;Taj He Spitz;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Taj He Spitz;basic;Lv;0;NONE;Noplay;0;NONE
SP;Taj He Spitz;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Taj He Spitz;expert;Lv;0;NONE;Noplay;0;NONE
SP;Taj He Spitz (Tommie Sunshine's Brooklyn Fire Re-Touch);beginner;Lv;0;NONE;Noplay;0;NONE
SP;Taj He Spitz (Tommie Sunshine's Brooklyn Fire Re-Touch);basic;Lv;0;NONE;Noplay;0;NONE
SP;Taj He Spitz (Tommie Sunshine's Brooklyn Fire Re-Touch);difficult;Lv;0;NONE;Noplay;0;NONE
SP;Taj He Spitz (Tommie Sunshine's Brooklyn Fire Re-Touch);expert;Lv;0;NONE;Noplay;0;NONE
SP;Take A Chance;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Take A Chance;basic;Lv;0;NONE;Noplay;0;NONE
SP;Take A Chance;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Take A Chance;expert;Lv;0;NONE;Noplay;0;NONE
SP;Take A Step Forward;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Take A Step Forward;basic;Lv;0;NONE;Noplay;0;NONE
SP;Take A Step Forward;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Take A Step Forward;expert;Lv;0;NONE;Noplay;0;NONE
SP;Take A Step Forward;challenge;Lv;992080;AAA;Clear;960;EX
SP;Take Me;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Take Me;basic;Lv;0;NONE;Noplay;0;NONE
SP;Take Me;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Take Me;expert;Lv;0;NONE;Noplay;0;NONE
SP;take me higher;beginner;Lv;0;NONE;Noplay;0;NONE
SP;take me higher;basic;Lv;0;NONE;Noplay;0;NONE
SP;take me higher;difficult;Lv;0;NONE;Noplay;0;NONE
SP;take me higher;expert;Lv;973600;AA+;Clear;0;NONE
SP;TAKE ME HIGHER;beginner;Lv;0;NONE;Noplay;0;NONE
SP;TAKE ME HIGHER;basic;Lv;0;NONE;Noplay;0;NONE
SP;TAKE ME HIGHER;difficult;Lv;0;NONE;Noplay;0;NONE
SP;TAKE ME HIGHER;expert;Lv;426560;E;Noplay;0;NONE
SP;Taking It To The Sky;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Taking It To The Sky;basic;Lv;0;NONE;Noplay;0;NONE
SP;Taking It To The Sky;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Taking It To The Sky;expert;Lv;0;NONE;Noplay;0;NONE
SP;Taking It To The Sky (PLUS step);beginner;Lv;0;NONE;Noplay;0;NONE
SP;Taking It To The Sky (PLUS step);basic;Lv;0;NONE;Noplay;0;NONE
SP;Taking It To The Sky (PLUS step);difficult;Lv;0;NONE;Noplay;0;NONE
SP;Taking It To The Sky (PLUS step);expert;Lv;0;NONE;Noplay;0;NONE
SP;TEARS;beginner;Lv;0;NONE;Noplay;0;NONE
SP;TEARS;basic;Lv;0;NONE;Noplay;0;NONE
SP;TEARS;difficult;Lv;0;NONE;Noplay;0;NONE
SP;TEARS;expert;Lv;0;NONE;Noplay;0;NONE
SP;TECH-NOID;beginner;Lv;0;NONE;Noplay;0;NONE
SP;TECH-NOID;basic;Lv;0;NONE;Noplay;0;NONE
SP;TECH-NOID;difficult;Lv;0;NONE;Noplay;0;NONE
SP;TECH-NOID;expert;Lv;0;NONE;Noplay;0;NONE
SP;Teleportation;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Teleportation;basic;Lv;0;NONE;Noplay;0;NONE
SP;Teleportation;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Teleportation;expert;Lv;994990;AAA;GFC;960;EX
SP;Tell me what to do;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Tell me what to do;basic;Lv;0;NONE;Noplay;0;NONE
SP;Tell me what to do;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Tell me what to do;expert;Lv;0;NONE;Noplay;0;NONE
SP;Tell me what to do;challenge;Lv;991200;AAA;GFC;609;1
SP;Thank You Merry Christmas;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Thank You Merry Christmas;basic;Lv;0;NONE;Noplay;0;NONE
SP;Thank You Merry Christmas;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Thank You Merry Christmas;expert;Lv;966030;AA+;FC;0;NONE
SP;THE ANCIENT KING IS BACK;beginner;Lv;0;NONE;Noplay;0;NONE
SP;THE ANCIENT KING IS BACK;basic;Lv;0;NONE;Noplay;0;NONE
SP;THE ANCIENT KING IS BACK;difficult;Lv;968360;AA+;FC;0;NONE
SP;THE ANCIENT KING IS BACK;expert;Lv;980770;AA+;Clear;609;1
SP;The Ashes of Boreas;beginner;Lv;0;NONE;Noplay;0;NONE
SP;The Ashes of Boreas;basic;Lv;0;NONE;Noplay;0;NONE
SP;The Ashes of Boreas;difficult;Lv;0;NONE;Noplay;0;NONE
SP;The Ashes of Boreas;expert;Lv;967700;AA+;FC;839;9
SP;the beat;beginner;Lv;0;NONE;Noplay;0;NONE
SP;the beat;basic;Lv;0;NONE;Noplay;0;NONE
SP;the beat;difficult;Lv;0;NONE;Noplay;0;NONE
SP;the beat;expert;Lv;993950;AAA;FC;920;EX
SP;The flower in your smile;beginner;Lv;0;NONE;Noplay;0;NONE
SP;The flower in your smile;basic;Lv;0;NONE;Noplay;0;NONE
SP;The flower in your smile;difficult;Lv;0;NONE;Noplay;0;NONE
SP;The flower in your smile;expert;Lv;0;NONE;Noplay;0;NONE
SP;The Heavens Above;beginner;Lv;0;NONE;Noplay;0;NONE
SP;The Heavens Above;basic;Lv;0;NONE;Noplay;0;NONE
SP;The Heavens Above;difficult;Lv;0;NONE;Noplay;0;NONE
SP;The Heavens Above;expert;Lv;0;NONE;Noplay;0;NONE
SP;The History of the Future;beginner;Lv;0;NONE;Noplay;0;NONE
SP;The History of the Future;basic;Lv;0;NONE;Noplay;0;NONE
