SPDP;Version;曲名;難易度;Lv;SCORE;Crank;Crump;Fskill;Frank;Notes
SP;15;The Night Away (MK Remix);basic;5;0;NONE;Noplay;0;NONE;165/4
SP;15;The Night Away (MK Remix);difficult;9;0;NONE;Noplay;0;NONE;268/22
SP;15;The Night Away (MK Remix);expert;12;0;NONE;Noplay;0;NONE;383/20
SP;15;Towards the TOWER;beginner;2;0;NONE;Noplay;0;NONE;107/5
SP;15;Towards the TOWER;basic;5;0;NONE;Noplay;0;NONE;173/7
SP;15;Towards the TOWER;difficult;9;0;NONE;Noplay;0;NONE;246/6
SP;15;Towards the TOWER;expert;12;0;NONE;Noplay;0;NONE;362/6
SP;15;Triple Counter;beginner;7;0;NONE;Noplay;0;NONE;281/11
SP;15;Triple Counter;basic;11;0;NONE;Noplay;0;NONE;375/11
SP;15;Triple Counter;difficult;14;997120;AAA;GFC;609;1;533/32
SP;15;Triple Counter;expert;17;614790;E;Noplay;0;NONE;718/23
SP;15;Twin memories W;beginner;2;0;NONE;Noplay;0;NONE;108/10
SP;15;Twin memories W;basic;6;0;NONE;Noplay;0;NONE;181/25
SP;15;Twin memories W;difficult;9;0;NONE;Noplay;0;NONE;273/18
SP;15;Twin memories W;expert;11;0;NONE;Noplay;0;NONE;379/25
SP;15;Vanquish The Ghost;beginner;3;0;NONE;Noplay;0;NONE;108/6
SP;15;Vanquish The Ghost;basic;8;0;NONE;Noplay;0;NONE;246/24
SP;15;Vanquish The Ghost;difficult;12;35340;E;Noplay;0;NONE;360/29
SP;15;Vanquish The Ghost;expert;16;0;NONE;Noplay;0;NONE;525/25
SP;15;Yeah! Yeah!;beginner;2;0;NONE;Noplay;0;NONE;114/1
SP;15;Yeah! Yeah!;basic;6;0;NONE;Noplay;0;NONE;169/11
SP;15;Yeah! Yeah!;difficult;9;0;NONE;Noplay;0;NONE;218/12
SP;15;Yeah! Yeah!;expert;12;0;NONE;Noplay;0;NONE;302/14
SP;15;ZEPHYRANTHES;beginner;3;0;NONE;Noplay;0;NONE;139/4
SP;15;ZEPHYRANTHES;basic;7;0;NONE;Noplay;0;NONE;255/23
SP;15;ZEPHYRANTHES;difficult;11;187880;E;Noplay;0;NONE;422/22
SP;15;ZEPHYRANTHES;expert;15;993950;AAA;GFC;960;EX;592/22
SP;16;おーまい！らぶりー！すうぃーてぃ！だーりん！;beginner;3;0;NONE;Noplay;0;NONE;115/9
SP;16;おーまい！らぶりー！すうぃーてぃ！だーりん！;basic;7;0;NONE;Noplay;0;NONE;228/21
SP;16;おーまい！らぶりー！すうぃーてぃ！だーりん！;difficult;12;986740;AA+;GFC;0;NONE;366/22
SP;16;おーまい！らぶりー！すうぃーてぃ！だーりん！;expert;15;994890;AAA;GFC;960;EX;578/15
SP;16;革命パッショネイト;beginner;3;0;NONE;Noplay;0;NONE;98/12
SP;16;革命パッショネイト;basic;6;0;NONE;Noplay;0;NONE;200/9
SP;16;革命パッショネイト;difficult;10;0;NONE;Noplay;0;NONE;353/18
SP;16;革命パッショネイト;expert;13;995310;AAA;GFC;872;EX;482/14
SP;16;最終鬼畜妹フランドール・Ｓ;beginner;4;0;NONE;Noplay;0;NONE;175/26
SP;16;最終鬼畜妹フランドール・Ｓ;basic;9;940280;AA;Clear;0;NONE;405/20
SP;16;最終鬼畜妹フランドール・Ｓ;difficult;13;868550;A+;Clear;0;NONE;577/50
SP;16;最終鬼畜妹フランドール・Ｓ;expert;16;902850;AA;Clear;0;NONE;737/36
SP;16;最小三倍完全数;beginner;5;0;NONE;Noplay;0;NONE;120/0
SP;16;最小三倍完全数;basic;11;0;NONE;Noplay;0;NONE;270/6
SP;16;最小三倍完全数;difficult;14;723810;B;Clear;0;NONE;496/6
SP;16;最小三倍完全数;expert;17;0;NONE;Noplay;0;NONE;672/6
SP;16;スイーツはとまらない♪;beginner;2;0;NONE;Noplay;0;NONE;80/6
SP;16;スイーツはとまらない♪;basic;4;999890;AAA;PFC;0;NONE;153/5
SP;16;スイーツはとまらない♪;difficult;9;0;NONE;Noplay;0;NONE;297/8
SP;16;スイーツはとまらない♪;expert;13;996770;AAA;GFC;872;EX;466/13
SP;16;どきドキ バレンタイン;beginner;3;0;NONE;Noplay;0;NONE;143/10
SP;16;どきドキ バレンタイン;basic;6;0;NONE;Noplay;0;NONE;230/34
SP;16;どきドキ バレンタイン;difficult;9;0;NONE;Noplay;0;NONE;325/47
SP;16;どきドキ バレンタイン;expert;12;0;NONE;Noplay;0;NONE;442/50
SP;16;ナイト・オブ・ナイツ (Ryu☆Remix);beginner;5;993970;AAA;GFC;328;EX;204/4
SP;16;ナイト・オブ・ナイツ (Ryu☆Remix);basic;8;0;NONE;Noplay;0;NONE;327/16
SP;16;ナイト・オブ・ナイツ (Ryu☆Remix);difficult;13;862810;A+;Clear;0;NONE;578/9
SP;16;ナイト・オブ・ナイツ (Ryu☆Remix);expert;16;965500;AA+;Clear;657;1;782/8
SP;16;熱情のサパデアード;beginner;2;0;NONE;Noplay;0;NONE;111/9
SP;16;熱情のサパデアード;basic;5;0;NONE;Noplay;0;NONE;181/20
SP;16;熱情のサパデアード;difficult;9;0;NONE;Noplay;0;NONE;295/20
SP;16;熱情のサパデアード;expert;13;995500;AAA;GFC;872;EX;400/40
SP;16;び;beginner;5;0;NONE;Noplay;0;NONE;170/14
SP;16;び;basic;9;0;NONE;Noplay;0;NONE;318/22
SP;16;び;difficult;12;0;NONE;Noplay;0;NONE;500/16
SP;16;び;expert;17;990830;AAA;GFC;977;9;743/16
SP;16;び;challenge;18;825700;A;Clear;0;NONE;816/45
SP;16;ヒカリユリイカ;beginner;2;0;NONE;Noplay;0;NONE;77/5
SP;16;ヒカリユリイカ;basic;5;0;NONE;Noplay;0;NONE;164/11
SP;16;ヒカリユリイカ;difficult;8;0;NONE;Noplay;0;NONE;261/35
SP;16;ヒカリユリイカ;expert;11;995000;AAA;GFC;744;EX;358/20
SP;16;ベビーステップ;beginner;4;0;NONE;Noplay;0;NONE;143/0
SP;16;ベビーステップ;basic;7;0;NONE;Noplay;0;NONE;255/3
SP;16;ベビーステップ;difficult;9;0;NONE;Noplay;0;NONE;297/35
SP;16;ベビーステップ;expert;12;992140;AAA;GFC;816;EX;422/31
SP;16;ホーンテッド★メイドランチ;beginner;4;999830;AAA;PFC;296;EX;112/22
SP;16;ホーンテッド★メイドランチ;basic;7;0;NONE;Noplay;0;NONE;217/20
SP;16;ホーンテッド★メイドランチ;difficult;11;718360;B;Clear;0;NONE;335/15
SP;16;ホーンテッド★メイドランチ;expert;15;996890;AAA;GFC;960;EX;524/5
SP;16;ホーンテッド★メイドランチ;challenge;17;938410;AA;Clear;673;1;666/5
SP;16;星屑の夜果て;beginner;4;0;NONE;Noplay;0;NONE;174/11
SP;16;星屑の夜果て;basic;8;0;NONE;Noplay;0;NONE;309/27
SP;16;星屑の夜果て;difficult;12;0;NONE;Noplay;0;NONE;491/30
SP;16;星屑の夜果て;expert;15;987110;AA+;GFC;924;9;589/41
SP;16;未完成ノ蒸氣驅動乙女 (DDR Edition);beginner;5;0;NONE;Noplay;0;NONE;138/13
SP;16;未完成ノ蒸氣驅動乙女 (DDR Edition);basic;9;0;NONE;Noplay;0;NONE;278/52
SP;16;未完成ノ蒸氣驅動乙女 (DDR Edition);difficult;13;0;NONE;Noplay;0;NONE;468/34
SP;16;未完成ノ蒸氣驅動乙女 (DDR Edition);expert;17;466020;E;Noplay;0;NONE;706/48
SP;16;ミッドナイト☆WAR;beginner;3;0;NONE;Noplay;0;NONE;114/3
SP;16;ミッドナイト☆WAR;basic;7;0;NONE;Noplay;0;NONE;240/10
SP;16;ミッドナイト☆WAR;difficult;11;0;NONE;Noplay;0;NONE;393/18
SP;16;ミッドナイト☆WAR;expert;14;996710;AAA;GFC;0;NONE;496/20
SP;16;未来（ダ）FUTURE;beginner;2;0;NONE;Noplay;0;NONE;77/10
SP;16;未来（ダ）FUTURE;basic;7;0;NONE;Noplay;0;NONE;245/5
SP;16;未来（ダ）FUTURE;difficult;10;0;NONE;Noplay;0;NONE;298/15
SP;16;未来（ダ）FUTURE;expert;15;993760;AAA;GFC;960;EX;495/27
SP;16;ラブキラ☆スプラッシュ;beginner;2;0;NONE;Noplay;0;NONE;110/13
SP;16;ラブキラ☆スプラッシュ;basic;6;0;NONE;Noplay;0;NONE;239/30
SP;16;ラブキラ☆スプラッシュ;difficult;10;0;NONE;Noplay;0;NONE;335/25
SP;16;ラブキラ☆スプラッシュ;expert;14;985090;AA+;FC;0;NONE;453/39
SP;16;ランカーキラーガール;beginner;4;0;NONE;Noplay;0;NONE;160/5
SP;16;ランカーキラーガール;basic;8;0;NONE;Noplay;0;NONE;247/9
SP;16;ランカーキラーガール;difficult;13;0;NONE;Noplay;0;NONE;425/26
SP;16;ランカーキラーガール;expert;17;733260;B;Clear;0;NONE;611/23
SP;16;Ace out;beginner;3;0;NONE;Noplay;0;NONE;104/4
SP;16;Ace out;basic;5;0;NONE;Noplay;0;NONE;201/5
SP;16;Ace out;difficult;9;0;NONE;Noplay;0;NONE;294/7
SP;16;Ace out;expert;14;981200;AA+;GFC;0;NONE;442/11
SP;16;Ace out;challenge;14;933240;AA;Clear;0;NONE;340/7(91)
SP;16;Afterimage d'automne;beginner;4;0;NONE;Noplay;0;NONE;104/12
SP;16;Afterimage d'automne;basic;8;903110;AA;Clear;0;NONE;201/16
SP;16;Afterimage d'automne;difficult;11;955300;AA+;GFC;0;NONE;310/30
SP;16;Afterimage d'automne;expert;14;986040;AA+;GFC;609;1;455/22
SP;16;Alone;beginner;2;0;NONE;Noplay;0;NONE;81/8
SP;16;Alone;basic;5;0;NONE;Noplay;0;NONE;171/3
SP;16;Alone;difficult;9;0;NONE;Noplay;0;NONE;265/3
SP;16;Alone;expert;12;996060;AAA;GFC;510;NONE;366/3
SP;16;ALPACORE;beginner;4;0;NONE;Noplay;0;NONE;123/3
SP;16;ALPACORE;basic;9;0;NONE;Noplay;0;NONE;239/7
SP;16;ALPACORE;difficult;12;0;NONE;Noplay;0;NONE;353/7
SP;16;ALPACORE;expert;16;0;NONE;Noplay;0;NONE;566/10
SP;16;ALPACORE;challenge;17;0;NONE;Noplay;0;NONE;625/16
SP;16;Avenger;beginner;4;0;NONE;Noplay;0;NONE;132/12
SP;16;Avenger;basic;10;0;NONE;Noplay;0;NONE;297/20
SP;16;Avenger;difficult;14;839170;A;Clear;0;NONE;534/2
SP;16;Avenger;expert;17;901220;AA;Clear;673;1;749/27
SP;16;Avenger;challenge;18;0;NONE;Noplay;0;NONE;825/22
SP;16;BLACK JACKAL;beginner;3;0;NONE;Noplay;0;NONE;107/6
SP;16;BLACK JACKAL;basic;7;0;NONE;Noplay;0;NONE;248/12
SP;16;BLACK JACKAL;difficult;11;0;NONE;Noplay;0;NONE;376/11
SP;16;BLACK JACKAL;expert;15;997190;AAA;GFC;960;EX;502/22
SP;16;BLSTR;beginner;3;0;NONE;Noplay;0;NONE;125/12
SP;16;BLSTR;basic;9;0;NONE;Noplay;0;NONE;289/19
SP;16;BLSTR;difficult;12;0;NONE;Noplay;0;NONE;399/24
SP;16;BLSTR;expert;16;932020;AA;Clear;0;NONE;587/36
SP;16;Bounce Trippy;beginner;4;0;NONE;Noplay;0;NONE;157/1
SP;16;Bounce Trippy;basic;8;0;NONE;Noplay;0;NONE;266/9
SP;16;Bounce Trippy;difficult;11;0;NONE;Noplay;0;NONE;375/14
SP;16;Bounce Trippy;expert;14;792660;A-;Clear;0;NONE;565/14
SP;16;Clarity;beginner;2;0;NONE;Noplay;0;NONE;66/0
SP;16;Clarity;basic;4;0;NONE;Noplay;0;NONE;137/24
SP;16;Clarity;difficult;7;0;NONE;Noplay;0;NONE;182/21
SP;16;Clarity;expert;9;499300;E;Noplay;0;NONE;214/24
SP;16;Crazy Shuffle;beginner;2;0;NONE;Noplay;0;NONE;100/6
SP;16;Crazy Shuffle;basic;5;0;NONE;Noplay;0;NONE;197/26
SP;16;Crazy Shuffle;difficult;10;0;NONE;Noplay;0;NONE;319/45
SP;16;Crazy Shuffle;expert;13;985540;AA+;FC;0;NONE;417/23
SP;16;CROSS;beginner;2;0;NONE;Noplay;0;NONE;59/13
SP;16;CROSS;basic;5;773150;B+;Clear;0;NONE;156/21
SP;16;CROSS;difficult;10;995920;AAA;GFC;640;EX;319/11
SP;16;CROSS;expert;13;0;NONE;Noplay;0;NONE;447/23
SP;16;CyberConnect;beginner;2;0;NONE;Noplay;0;NONE;113/5
SP;16;CyberConnect;basic;7;0;NONE;Noplay;0;NONE;221/17
SP;16;CyberConnect;difficult;11;0;NONE;Noplay;0;NONE;339/36
SP;16;CyberConnect;expert;15;982810;AA+;GFC;0;NONE;500/36
SP;16;CyberConnect;challenge;17;887680;A+;Clear;0;NONE;609/25
SP;16;Dead Heat;beginner;4;0;NONE;Noplay;0;NONE;108/3
SP;16;Dead Heat;basic;6;0;NONE;Noplay;0;NONE;201/9
SP;16;Dead Heat;difficult;10;0;NONE;Noplay;0;NONE;274/11
SP;16;Dead Heat;expert;14;980340;AA+;Life4;0;NONE;366/22
SP;16;DIGITAL LUV;beginner;2;0;NONE;Noplay;0;NONE;90/8
SP;16;DIGITAL LUV;basic;5;0;NONE;Noplay;0;NONE;154/7
SP;16;DIGITAL LUV;difficult;9;0;NONE;Noplay;0;NONE;279/13
SP;16;DIGITAL LUV;expert;12;990090;AAA;Life4;0;NONE;388/26
SP;16;District of the Shadows;beginner;3;0;NONE;Noplay;0;NONE;111/2
SP;16;District of the Shadows;basic;6;0;NONE;Noplay;0;NONE;228/1
SP;16;District of the Shadows;difficult;12;0;NONE;Noplay;0;NONE;379/5
SP;16;District of the Shadows;expert;16;0;NONE;Noplay;0;NONE;547/10
SP;16;DOWNER & UPPER;beginner;3;0;NONE;Noplay;0;NONE;114/2
SP;16;DOWNER & UPPER;basic;6;777230;B+;Clear;0;NONE;171/3
SP;16;DOWNER & UPPER;difficult;9;0;NONE;Noplay;0;NONE;261/11
SP;16;DOWNER & UPPER;expert;13;0;NONE;Noplay;0;NONE;381/36
SP;16;DOWNER & UPPER;challenge;10;0;NONE;Noplay;0;NONE;190/45(58)
SP;16;Drop The Bounce;beginner;3;0;NONE;Noplay;0;NONE;139/4
SP;16;Drop The Bounce;basic;7;0;NONE;Noplay;0;NONE;271/8
SP;16;Drop The Bounce;difficult;10;0;NONE;Noplay;0;NONE;359/10
SP;16;Drop The Bounce;expert;15;969210;AA+;Clear;636;1;497/17
SP;16;ENDLESS;beginner;2;0;NONE;Noplay;0;NONE;99/8
SP;16;ENDLESS;basic;6;0;NONE;Noplay;0;NONE;223/6
SP;16;ENDLESS;difficult;9;0;NONE;Noplay;0;NONE;315/6
SP;16;ENDLESS;expert;13;0;NONE;Noplay;0;NONE;472/14
SP;16;F4SH10N;beginner;2;0;NONE;Noplay;0;NONE;81/7
SP;16;F4SH10N;basic;6;871080;A+;Clear;0;NONE;183/9
SP;16;F4SH10N;difficult;10;0;NONE;Noplay;0;NONE;315/7
SP;16;F4SH10N;expert;14;985750;AA+;Clear;0;NONE;408/23
SP;16;Firestorm;beginner;5;0;NONE;Noplay;0;NONE;129/5
SP;16;Firestorm;basic;8;0;NONE;Noplay;0;NONE;248/8
SP;16;Firestorm;difficult;13;0;NONE;Noplay;0;NONE;396/11
SP;16;Firestorm;expert;16;992650;AAA;GFC;954;9;492/36
SP;16;Firestorm;challenge;16;855570;A+;Clear;0;NONE;431/8(122)
SP;16;Get On Da Floor;beginner;2;0;NONE;Noplay;0;NONE;72/5
SP;16;Get On Da Floor;basic;5;0;NONE;Noplay;0;NONE;170/9
SP;16;Get On Da Floor;difficult;8;0;NONE;Noplay;0;NONE;239/27
SP;16;Get On Da Floor;expert;11;0;NONE;Noplay;0;NONE;336/21
SP;16;Give Me;beginner;3;0;NONE;Noplay;0;NONE;125/3
SP;16;Give Me;basic;7;0;NONE;Noplay;0;NONE;228/9
SP;16;Give Me;difficult;12;0;NONE;Noplay;0;NONE;362/7
SP;16;Give Me;expert;15;901940;AA;Clear;0;NONE;565/4
SP;16;Give Me;challenge;16;539280;E;Noplay;0;NONE;577/10
SP;16;Glitch Angel;beginner;5;0;NONE;Noplay;0;NONE;131/21
SP;16;Glitch Angel;basic;8;676860;C+;Clear;0;NONE;215/28
SP;16;Glitch Angel;difficult;13;0;NONE;Noplay;0;NONE;365/15
SP;16;Glitch Angel;expert;17;944000;AA;Clear;673;1;553/43
SP;16;Glitch Angel;challenge;18;726730;B;Clear;0;NONE;664/13
SP;16;Golden Arrow;beginner;4;0;NONE;Noplay;0;NONE;111/8
SP;16;Golden Arrow;basic;8;855020;A+;Clear;0;NONE;221/19
SP;16;Golden Arrow;difficult;12;0;NONE;Noplay;0;NONE;419/16
SP;16;Golden Arrow;expert;16;731900;B;Clear;0;NONE;567/35
SP;16;Golden Arrow;challenge;17;0;NONE;Noplay;0;NONE;567/35
SP;16;Helios;beginner;4;0;NONE;Noplay;0;NONE;143/7
SP;16;Helios;basic;8;0;NONE;Noplay;0;NONE;258/32
SP;16;Helios;difficult;12;0;NONE;Noplay;0;NONE;414/26
SP;16;Helios;expert;16;961140;AA+;Clear;657;1;587/47
SP;16;Hunny Bunny;beginner;2;0;NONE;Noplay;0;NONE;87/6
SP;16;Hunny Bunny;basic;6;793030;A-;Clear;0;NONE;158/6
SP;16;Hunny Bunny;difficult;10;815840;A;Clear;0;NONE;324/14
SP;16;Hunny Bunny;expert;15;956900;AA+;Clear;0;NONE;490/5
SP;16;I Love You;beginner;4;0;NONE;Noplay;0;NONE;163/14
SP;16;I Love You;basic;8;0;NONE;Noplay;0;NONE;307/18
SP;16;I Love You;difficult;13;0;NONE;Noplay;0;NONE;498/25
SP;16;I Love You;expert;16;824450;A;Clear;0;NONE;673/19
SP;16;I'm an Albatraoz;beginner;2;0;NONE;Noplay;0;NONE;59/0
SP;16;I'm an Albatraoz;basic;3;0;NONE;Noplay;0;NONE;116/9
SP;16;I'm an Albatraoz;difficult;7;0;NONE;Noplay;0;NONE;206/8
SP;16;I'm an Albatraoz;expert;11;952880;AA+;GFC;0;NONE;310/13
SP;16;IRON HEART;beginner;2;0;NONE;Noplay;0;NONE;98/0
SP;16;IRON HEART;basic;7;0;NONE;Noplay;0;NONE;204/5
SP;16;IRON HEART;difficult;10;0;NONE;Noplay;0;NONE;263/1
SP;16;IRON HEART;expert;14;981830;AA+;Clear;0;NONE;404/1
SP;16;Lachryma《Re:Queen’M》;beginner;5;0;NONE;Noplay;0;NONE;134/26
SP;16;Lachryma《Re:Queen’M》;basic;9;0;NONE;Noplay;0;NONE;269/25
SP;16;Lachryma《Re:Queen’M》;difficult;14;989250;AA+;GFC;885;9;506/42
SP;16;Lachryma《Re:Queen’M》;expert;18;857690;A+;Clear;689;1;869/18
SP;16;Lachryma《Re:Queen’M》;challenge;19;343690;E;Noplay;0;NONE;950/13
SP;16;LEVEL UP;beginner;4;0;NONE;Noplay;0;NONE;119/7
SP;16;LEVEL UP;basic;7;0;NONE;Noplay;0;NONE;242/12
SP;16;LEVEL UP;difficult;10;0;NONE;Noplay;0;NONE;298/9
SP;16;LEVEL UP;expert;13;981570;AA+;FC;0;NONE;394/16
SP;16;Mythomane;beginner;3;0;NONE;Noplay;0;NONE;91/0
SP;16;Mythomane;basic;6;0;NONE;Noplay;0;NONE;171/4
SP;16;Mythomane;difficult;10;0;NONE;Noplay;0;NONE;277/6
SP;16;Mythomane;expert;13;0;NONE;Noplay;0;NONE;416/8
SP;16;Neverland;beginner;4;0;NONE;Noplay;0;NONE;137/18
SP;16;Neverland;basic;8;0;NONE;Noplay;0;NONE;242/22
SP;16;Neverland;difficult;12;0;NONE;Noplay;0;NONE;382/29
SP;16;Neverland;expert;15;0;NONE;Noplay;0;NONE;503/21
SP;16;New Era;beginner;8;0;NONE;Noplay;0;NONE;183/5
SP;16;New Era;basic;11;0;NONE;Noplay;0;NONE;339/16
SP;16;New Era;difficult;15;954450;AA+;Clear;0;NONE;542/7
SP;16;New Era;expert;17;976970;AA+;FC;673;1;674/18
SP;16;New Era;challenge;18;0;NONE;Noplay;0;NONE;809/9
SP;16;New Rules;beginner;2;0;NONE;Noplay;0;NONE;71/4
SP;16;New Rules;basic;5;0;NONE;Noplay;0;NONE;119/8
SP;16;New Rules;difficult;7;0;NONE;Noplay;0;NONE;163/10
SP;16;New Rules;expert;10;0;NONE;Noplay;0;NONE;260/8
SP;16;No Tears Left to Cry;beginner;2;0;NONE;Noplay;0;NONE;60/2
SP;16;No Tears Left to Cry;basic;5;0;NONE;Noplay;0;NONE;133/6
SP;16;No Tears Left to Cry;difficult;7;0;NONE;Noplay;0;NONE;173/11
SP;16;No Tears Left to Cry;expert;10;0;NONE;Noplay;0;NONE;241/36
SP;16;ORCA;beginner;7;0;NONE;Noplay;0;NONE;177/5
SP;16;ORCA;basic;9;0;NONE;Noplay;0;NONE;238/17
SP;16;ORCA;difficult;14;749400;B;Clear;0;NONE;428/8
SP;16;ORCA;expert;17;125220;E;Noplay;0;NONE;675/5
SP;16;Our Soul;beginner;3;0;NONE;Noplay;0;NONE;124/1
SP;16;Our Soul;basic;6;0;NONE;Noplay;0;NONE;211/13
SP;16;Our Soul;difficult;8;0;NONE;Noplay;0;NONE;256/16
SP;16;Our Soul;expert;11;0;NONE;Noplay;0;NONE;318/18
SP;16;Our Soul;challenge;15;992520;AAA;GFC;960;EX;471/15
SP;16;ΩVERSOUL;beginner;3;0;NONE;Noplay;0;NONE;132/10
SP;16;ΩVERSOUL;basic;6;0;NONE;Noplay;0;NONE;216/13
SP;16;ΩVERSOUL;difficult;12;0;NONE;Noplay;0;NONE;387/19
SP;16;ΩVERSOUL;expert;15;996950;AAA;GFC;960;EX;507/25
SP;16;ΩVERSOUL;challenge;17;955670;AA+;Clear;673;1;656/11
SP;16;Party Rock Anthem;beginner;2;0;NONE;Noplay;0;NONE;68/7
SP;16;Party Rock Anthem;basic;5;0;NONE;Noplay;0;NONE;155/11
SP;16;Party Rock Anthem;difficult;8;0;NONE;Noplay;0;NONE;203/34
SP;16;Party Rock Anthem;expert;11;0;NONE;Noplay;0;NONE;295/19
SP;16;Procyon;beginner;2;0;NONE;Noplay;0;NONE;76/1
SP;16;Procyon;basic;6;0;NONE;Noplay;0;NONE;199/9
SP;16;Procyon;difficult;11;0;NONE;Noplay;0;NONE;283/19
SP;16;Procyon;expert;15;979130;AA+;FC;0;NONE;471/6
SP;16;Rampage Hero;beginner;4;0;NONE;Noplay;0;NONE;124/6
SP;16;Rampage Hero;basic;9;0;NONE;Noplay;0;NONE;264/7
SP;16;Rampage Hero;difficult;12;0;NONE;Noplay;0;NONE;381/12
SP;16;Rampage Hero;expert;16;0;NONE;Noplay;0;NONE;542/19
SP;16;Rampage Hero;challenge;17;0;NONE;Noplay;0;NONE;582/20
SP;16;Re:GENERATION;beginner;3;0;NONE;Noplay;0;NONE;133/18
SP;16;Re:GENERATION;basic;6;0;NONE;Noplay;0;NONE;230/23
SP;16;Re:GENERATION;difficult;11;0;NONE;Noplay;0;NONE;382/26
SP;16;Re:GENERATION;expert;15;701550;E;Noplay;0;NONE;571/23
SP;16;Right Time Right Way;beginner;4;0;NONE;Noplay;0;NONE;128/7
SP;16;Right Time Right Way;basic;7;0;NONE;Noplay;0;NONE;244/14
SP;16;Right Time Right Way;difficult;11;0;NONE;Noplay;0;NONE;371/21
SP;16;Right Time Right Way;expert;14;986700;AA+;GFC;0;NONE;500/25
SP;16;Seta Para Cima↑↑;beginner;3;0;NONE;Noplay;0;NONE;103/1
SP;16;Seta Para Cima↑↑;basic;5;0;NONE;Noplay;0;NONE;167/2
SP;16;Seta Para Cima↑↑;difficult;11;0;NONE;Noplay;0;NONE;314/7
SP;16;Seta Para Cima↑↑;expert;13;0;NONE;Noplay;0;NONE;420/6
SP;16;Silly Love;beginner;4;0;NONE;Noplay;0;NONE;140/11
SP;16;Silly Love;basic;7;0;NONE;Noplay;0;NONE;264/23
SP;16;Silly Love;difficult;11;0;NONE;Noplay;0;NONE;387/20
SP;16;Silly Love;expert;14;970440;AA+;Clear;0;NONE;529/43
SP;16;Six String Proof;beginner;2;0;NONE;Noplay;0;NONE;78/9
SP;16;Six String Proof;basic;7;0;NONE;Noplay;0;NONE;184/8
SP;16;Six String Proof;difficult;12;0;NONE;Noplay;0;NONE;327/15
SP;16;Six String Proof;expert;14;975760;AA+;GFC;885;9;441/17
SP;16;Skywalking;beginner;4;0;NONE;Noplay;0;NONE;146/9
SP;16;Skywalking;basic;7;0;NONE;Noplay;0;NONE;260/16
SP;16;Skywalking;difficult;11;0;NONE;Noplay;0;NONE;406/11
SP;16;Skywalking;expert;15;0;NONE;Noplay;0;NONE;554/24
SP;16;Small Steps;beginner;1;0;NONE;Noplay;0;NONE;32/6
SP;16;Small Steps;basic;4;0;NONE;Noplay;0;NONE;103/3
SP;16;Small Steps;difficult;7;0;NONE;Noplay;0;NONE;134/38
SP;16;Small Steps;expert;10;966530;AA+;GFC;0;NONE;188/7
SP;16;SODA GALAXY;beginner;3;0;NONE;Noplay;0;NONE;100/7
SP;16;SODA GALAXY;basic;6;0;NONE;Noplay;0;NONE;200/14
SP;16;SODA GALAXY;difficult;9;0;NONE;Noplay;0;NONE;300/20
SP;16;SODA GALAXY;expert;12;0;NONE;Noplay;0;NONE;400/18
SP;16;Something Just Like This (Alesso Remix) ;beginner;2;0;NONE;Noplay;0;NONE;
SP;16;Something Just Like This (Alesso Remix) ;basic;4;0;NONE;Noplay;0;NONE;
SP;16;Something Just Like This (Alesso Remix) ;difficult;8;0;NONE;Noplay;0;NONE;
SP;16;Something Just Like This (Alesso Remix) ;expert;10;0;NONE;Noplay;0;NONE;
SP;16;Splash Gold;beginner;6;0;NONE;Noplay;0;NONE;207/17
SP;16;Splash Gold;basic;10;0;NONE;Noplay;0;NONE;352/13
SP;16;Splash Gold;difficult;13;0;NONE;Noplay;0;NONE;448/36
SP;16;Splash Gold;expert;16;833800;A;Clear;0;NONE;639/79
SP;16;Starlight in the Snow;beginner;4;0;NONE;Noplay;0;NONE;103/11
SP;16;Starlight in the Snow;basic;7;0;NONE;Noplay;0;NONE;197/22
SP;16;Starlight in the Snow;difficult;11;0;NONE;Noplay;0;NONE;308/26
SP;16;Starlight in the Snow;expert;14;978430;AA+;Clear;0;NONE;453/29
SP;16;Starlight in the Snow;challenge;16;907110;AA;Clear;0;NONE;490/21(64)
SP;16;Starry Sky;beginner;2;0;NONE;Noplay;0;NONE;115/10
SP;16;Starry Sky;basic;6;0;NONE;Noplay;0;NONE;201/24
SP;16;Starry Sky;difficult;9;0;NONE;Noplay;0;NONE;283/26
SP;16;Starry Sky;expert;12;0;NONE;Noplay;0;NONE;367/23
SP;16;Stay 4 Ever;beginner;2;0;NONE;Noplay;0;NONE;85/1
SP;16;Stay 4 Ever;basic;5;0;NONE;Noplay;0;NONE;166/7
SP;16;Stay 4 Ever;difficult;9;0;NONE;Noplay;0;NONE;235/6
SP;16;Stay 4 Ever;expert;11;0;NONE;Noplay;0;NONE;289/17
SP;16;SWEET HOME PARTY;beginner;5;0;NONE;Noplay;0;NONE;102/5
SP;16;SWEET HOME PARTY;basic;8;0;NONE;Noplay;0;NONE;176/7
SP;16;SWEET HOME PARTY;difficult;12;0;NONE;Noplay;0;NONE;314/12
SP;16;SWEET HOME PARTY;expert;16;860750;A+;Clear;657;1;449/14
SP;16;The History of the Future;beginner;5;0;NONE;Noplay;0;NONE;149/7
SP;16;The History of the Future;basic;9;0;NONE;Noplay;0;NONE;254/12
SP;16;The History of the Future;difficult;14;955200;AA+;Clear;609;1;459/17
SP;16;The History of the Future;expert;17;846170;A;Clear;0;NONE;652/2
SP;16;The World Ends Now;beginner;4;0;NONE;Noplay;0;NONE;158/4
